Experiment	Strain	Environment	Experiment_Mut	Sel_coef	Mut	Gene	Avg_GR
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut105	-0.0016780740631722	Mut105	in EBS1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut107	-0.0464683299847879	Mut107	in PDE2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut108	-0.02676826580429665	Mut108	in TRP2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut11	-0.027833982799065335	Mut11	nearby UTP22	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut110	-0.023830661542318873	Mut110	in SCJ1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut114	-0.04008247897110645	Mut114	in STE24	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut115	0.00407610177761665	Mut115	in FLC2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut117	0.02563131958243515	Mut117	in NOT3	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut119	0.0218992709704284	Mut119	in CBS1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut120	-0.01801622735268092	Mut120	nearby RPL16A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut121	-0.0457623568628074	Mut121	in COG8	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut122	-0.0410658859781468	Mut122	in SIR3	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut123	0.0134970158123969	Mut123	nearby SFP1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut124	-0.03448807055783725	Mut124	nearby NUP157	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut127	-0.004471354808496031	Mut127	in MPC2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut14	-0.012245947806070832	Mut14	in DPB4	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut15	0.016664024517996767	Mut15	in OCA1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut16	-0.0459660534963683	Mut16	in ADE5,7	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut17	-0.026949840833692926	Mut17	nearby KRI1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut18	-0.022182711636067495	Mut18	nearby PAH1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut19	-0.03278588107121605	Mut19	nearby CCW12	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut2	-0.007581939495848829	Mut2	nearby KRE6	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut21	0.0041072568981419515	Mut21	in RPL26B	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut22	-0.009418673603665	Mut22	in GPP1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut23	0.00606927420960018	Mut23	nearby RPS22A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut24	-0.0409729246685321	Mut24	nearby YLR264C-A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut25	0.0031801780860750955	Mut25	in OXA1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut26	-0.012952245684130672	Mut26	nearby SNF7	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut27	-0.0304750712127013	Mut27	in CSR1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut28	0.01401739	Mut28	in UBP3	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut29	-0.044116307007349004	Mut29	in CPR6	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut3	-0.012824550109958666	Mut3	in EAF1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut30	-0.022754681154304707	Mut30	in PIH1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut33	-0.0253974193856223	Mut33	in BUL1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut34	-0.0137476489115198	Mut34	in PHO4	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut35	-0.008635696153368237	Mut35	in RPL31B	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut36	-0.08379577981830233	Mut36	in SPT8	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut40	-0.048302795808131446	Mut40	nearby YOL085W-A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut41	-0.0148890350827254	Mut41	in STH1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut42	0.004199729273764101	Mut42	in GPA2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut43	-0.06837069721670636	Mut43	in VAM6	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut44	-0.01760810750788958	Mut44	in NOP16	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut45	-0.07602753691453645	Mut45	in MCK1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut46	-0.0364807506324791	Mut46	in SSK1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut49	0.0247097265244832	Mut49	nearby NUP188	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut5	-0.027558708716902712	Mut5	in VPS38	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut50	-0.0607043132864118	Mut50	in SIR4	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut51	-0.025581336434520402	Mut51	nearby FIT2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut52	-0.0062200946897694506	Mut52	in MSL1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut53	-0.0355179689112776	Mut53	in UME6	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut55	-0.0407415286098278	Mut55	in LAT1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut57	-0.0427072549943745	Mut57	nearby WHI2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut58	-0.0160103609995887	Mut58	in KAP123	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut59	-0.012403374618687351	Mut59	in RRP46	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut6	-0.01071986828073965	Mut6	nearby MET2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut60	-0.0019939263355451993	Mut60	in RPL35B	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut61	-0.024436194904027344	Mut61	in GET2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut62	-0.0179654894201095	Mut62	in RGS2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut63	-0.0415051296704127	Mut63	in SLX8	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut64	-0.0213438371516228	Mut64	in YOR139C	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut66	0.008495404737050401	Mut66	in PPM1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut67	-0.01407560662725555	Mut67	in PTR3	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut68	-0.024105311592491817	Mut68	nearby OST4	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut69	-0.011468496089992791	Mut69	in BRR1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut7	-0.004738634236870199	Mut7	in FUN30	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut70	-0.03757873299229725	Mut70	in MME1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut71	-0.029682592402116986	Mut71	in RSC30	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut72	0.0377620863096922	Mut72	in RPS14B	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut73	-0.03388246236976085	Mut73	nearby SRP40	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut75	0.00101539712420768	Mut75	in SPT8	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut76	-0.03355629999868904	Mut76	in RTG1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut77	-0.0299552977003042	Mut77	in HFI1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut78	-0.00861482432916158	Mut78	nearby HO	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut79	-0.0229624276949194	Mut79	in PHO4	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut80	-0.03636269400060095	Mut80	in UBP1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut81	0.0056437805248346	Mut81	in RPL2A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut82	-0.023617242090455407	Mut82	nearby PDE2	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut83	-0.07932946908797761	Mut83	in SIR4	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut84	0.0030491693281675504	Mut84	nearby RPL16A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut85	-0.03220521584537975	Mut85	in SLX8	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut86	-0.07387489974022834	Mut86	in VPS36	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut88	0.013364990842377085	Mut88	in STM1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut9	-0.0231157873816487	Mut9	in TRM9	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut91	-0.00773708255976005	Mut91	nearby COA6	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut92	-0.0004195899590924493	Mut92	in RPL16A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut93	-0.08863451	Mut93	nearby VMA7	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut94	-0.03142558594836535	Mut94	nearby NCP1	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut95	-0.0821776528452193	Mut95	in UBP3	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut96	-0.042956984746269855	Mut96	nearby YOL085W-A	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut97	0.0005715385219960505	Mut97	in RPL31B	0.22200265259185548
LK1-A02_30_SC7	LK1-A02	30_SC7	LK1-A02_30_SC7_Mut99	-0.02477481292787067	Mut99	nearby TDA11	0.22200265259185548
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut1	-0.008101604593976314	Mut1	in TRP2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut10	-0.004789303311118751	Mut10	nearby MET4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut101	-0.0011790808320358249	Mut101	in HOS4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut102	-0.0050207614721549205	Mut102	nearby YSP2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut103	-0.006618297200709695	Mut103	in SUM1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut104	-0.00374267557330108	Mut104	in FUN30	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut105	0.0230518384300449	Mut105	in EBS1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut107	-0.0508930998655557	Mut107	in PDE2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut108	-0.007982783950082345	Mut108	in TRP2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut11	-0.015536520695064851	Mut11	nearby UTP22	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut110	-0.0574007797518907	Mut110	in SCJ1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut114	0.019935315478083748	Mut114	in STE24	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut115	0.0032565692449922795	Mut115	in FLC2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut117	-0.0350892123377985	Mut117	in NOT3	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut119	-0.06764053772578944	Mut119	in CBS1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut120	-0.01933559880937675	Mut120	nearby RPL16A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut121	-0.05546981380924185	Mut121	in COG8	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut122	0.0073095546259143405	Mut122	in SIR3	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut123	0.009904449866814305	Mut123	nearby SFP1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut124	-0.0045219228091804495	Mut124	nearby NUP157	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut127	0.005202553257354655	Mut127	in MPC2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut14	0.0015016383678380148	Mut14	in DPB4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut15	0.007095876206693935	Mut15	in OCA1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut16	-0.03484062704295675	Mut16	in ADE5,7	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut17	-0.01059153773968725	Mut17	nearby KRI1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut18	-0.007365684530221837	Mut18	nearby PAH1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut19	0.02257941890296815	Mut19	nearby CCW12	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut2	0.0014769809525660052	Mut2	nearby KRE6	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut21	0.02074859985826915	Mut21	in RPL26B	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut22	0.0027037710995702954	Mut22	in GPP1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut23	0.00496537878453848	Mut23	nearby RPS22A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut24	-0.016146655827848418	Mut24	nearby YLR264C-A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut25	-0.0605546842323383	Mut25	in OXA1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut26	-0.0029390667848008005	Mut26	nearby SNF7	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut27	-0.0042850372973627995	Mut27	in CSR1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut28	-0.0254574232963509	Mut28	in UBP3	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut29	0.020658489972100652	Mut29	in CPR6	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut3	-0.004123600721645325	Mut3	in EAF1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut30	-0.0189417430787428	Mut30	in PIH1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut33	-0.00261882062298565	Mut33	in BUL1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut34	0.00343476312365383	Mut34	in PHO4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut35	0.01536657635294605	Mut35	in RPL31B	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut36	-0.026581650232529258	Mut36	in SPT8	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut39	-0.0712481065219054	Mut39	in MAC1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut40	-0.09708947701857684	Mut40	nearby YOL085W-A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut41	-0.0381238419604725	Mut41	in STH1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut42	0.0061090093712526	Mut42	in GPA2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut43	-0.059026819162559	Mut43	in VAM6	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut44	0.02423688860296315	Mut44	in NOP16	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut45	-0.0409370543010044	Mut45	in MCK1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut46	-0.036868597216983004	Mut46	in SSK1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut47	-0.0539336120498629	Mut47	in SLX5	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut49	-0.012427730296599535	Mut49	nearby NUP188	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut5	-0.09800405104258836	Mut5	in VPS38	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut50	-0.0028438297918811552	Mut50	in SIR4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut51	-0.003863073389670395	Mut51	nearby FIT2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut52	0.00283046030900888	Mut52	in MSL1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut53	-0.03209940280529293	Mut53	in UME6	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut55	-0.06506030662427785	Mut55	in LAT1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut57	-0.0295849472390996	Mut57	nearby WHI2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut58	-0.004628889489520671	Mut58	in KAP123	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut59	-0.005598270866819495	Mut59	in RRP46	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut6	-0.00313486620442588	Mut6	nearby MET2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut60	0.01793694304811985	Mut60	in RPL35B	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut61	-0.0501013024414692	Mut61	in GET2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut62	-0.01150931461648953	Mut62	in RGS2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut63	-0.05441254445649	Mut63	in SLX8	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut64	-0.0106956341658531	Mut64	in YOR139C	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut66	-0.0586119677867379	Mut66	in PPM1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut67	-0.031104546326647102	Mut67	in PTR3	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut68	-0.004525016926267078	Mut68	nearby OST4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut69	0.0027575809007905853	Mut69	in BRR1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut7	-0.002457638053149595	Mut7	in FUN30	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut70	-0.02261382085658315	Mut70	in MME1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut71	-0.0374978906120227	Mut71	in RSC30	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut72	0.0208985840351605	Mut72	in RPS14B	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut73	0.01658035580115785	Mut73	nearby SRP40	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut75	-0.00920951319156962	Mut75	in SPT8	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut76	-0.04345117469971785	Mut76	in RTG1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut77	-0.11089372	Mut77	in HFI1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut78	0.0122259451834391	Mut78	nearby HO	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut79	0.0107785041285189	Mut79	in PHO4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut80	-0.002918586496749507	Mut80	in UBP1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut81	0.02119469588331875	Mut81	in RPL2A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut82	-0.008651640136803088	Mut82	nearby PDE2	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut83	-0.00342636149580565	Mut83	in SIR4	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut84	0.023929985620228002	Mut84	nearby RPL16A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut85	-0.03192178926277925	Mut85	in SLX8	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut86	0.0009003762224167895	Mut86	in VPS36	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut88	0.01148288203360706	Mut88	in STM1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut9	-0.0106541435201928	Mut9	in TRM9	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut91	-0.00860450363318142	Mut91	nearby COA6	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut92	0.0228619984586551	Mut92	in RPL16A	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut93	-0.0513025785737948	Mut93	nearby VMA7	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut94	-0.0718152371656318	Mut94	nearby NCP1	0.32238190016574597
LK1-A02_37_SC3	LK1-A02	37_SC3	LK1-A02_37_SC3_Mut95	0.02551442058045785	Mut95	in UBP3	0.32238190016574597
