Strain	Environment	Experiment	Avg_GR	DFE_mean	DFE_graph	pretend_series1	pretend_series2	Env_GR	Env_series
LK5-G01	37_SC5	LK5-G01_37_SC5	0.25145750250851223	0.007525659027838974	DFEs/LK5-G01_37_SC5_dfe.png	0.001696844479844084;0.7138800597464694;0.10589039007227519;0.06833346395929452;0.022838569173209256;0.8707459856529204	0.5646386990756898;0.16014663566729237;0.5124001536960718;0.4420605890766779;0.62298319300971;0.87752271602886	0.25145750250851223;0.22806322383535874;0.2532093544133383;0.21205953353312;0.21901330460819826;0.12383601298634911	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G01	37_SC7	LK5-G01_37_SC7	0.21901330460819826	-0.0064876034243544125	DFEs/LK5-G01_37_SC7_dfe.png	0.628249733806145;0.8870620759378122;0.11818003055088577;0.5970027150188304;0.7690731893309607;0.6982626661968054	0.5230832401194236;0.02814827845861545;0.5317644963009847;0.46364192535254634;0.4015994022299022;0.622869090282757	0.25145750250851223;0.22806322383535874;0.2532093544133383;0.21205953353312;0.21901330460819826;0.12383601298634911	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G03	30_SC3	LK5-G03_30_SC3	0.107284640641059	0.011573786035262235	DFEs/LK5-G03_30_SC3_dfe.png	0.7685437666262671;0.03067230451079128;0.17573058815619758;0.18044033357723255;0.4935607306204157;0.5432152056892883	0.9312555189073306;0.2812346632735043;0.7906626529185845;0.13989011922670447;0.8826069593059231;0.6331948252888014	0.274749406894138;0.24544147205545302;0.20658421390277298;0.21097591849602698;0.19937403625731248;0.107284640641059	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G03	30_SC5	LK5-G03_30_SC5	0.20658421390277298	0.01878244586736978	DFEs/LK5-G03_30_SC5_dfe.png	0.8326708397684477;0.06772469618325405;0.9052254394458774;0.2058009091001659;0.062051826483124906;0.8496800260868057	0.8988711709276529;0.7624387679118544;0.399342879632533;0.39272921320875176;0.11746052987674405;0.649505084002387	0.274749406894138;0.24544147205545302;0.20658421390277298;0.21097591849602698;0.19937403625731248;0.107284640641059	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G03	30_SC7	LK5-G03_30_SC7	0.21097591849602698	-0.0017219325738024784	DFEs/LK5-G03_30_SC7_dfe.png	0.5914299217998236;0.3923186141390598;0.9049070646907637;0.5232527321562848;0.8562244962237555;0.7469123209423977	0.48961834522382186;0.7254595122438865;0.7875328789433903;0.03355473956668775;0.2703435378580128;0.4631338741527805	0.274749406894138;0.24544147205545302;0.20658421390277298;0.21097591849602698;0.19937403625731248;0.107284640641059	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G03	37_SC3	LK5-G03_37_SC3	0.24544147205545302	0.0017115938188156197	DFEs/LK5-G03_37_SC3_dfe.png	0.9969596127373775;0.24368648057815379;0.514281352380126;0.9710042562397858;0.7394031084710371;0.29402646090106643	0.11327783958945081;0.2465096629573763;0.3826582842024402;0.892149406380869;0.8916221122334247;0.324099900980525	0.274749406894138;0.24544147205545302;0.20658421390277298;0.21097591849602698;0.19937403625731248;0.107284640641059	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G03	37_SC5	LK5-G03_37_SC5	0.274749406894138	-0.008488045120324868	DFEs/LK5-G03_37_SC5_dfe.png	0.7011397758168545;0.43190148506154225;0.9354088952881304;0.13539373093103801;0.545101164406802;0.799558596652563	0.1013648503188389;0.09631288391998916;0.41196774460080166;0.6814097178547518;0.30403049913124114;0.048994549300747314	0.274749406894138;0.24544147205545302;0.20658421390277298;0.21097591849602698;0.19937403625731248;0.107284640641059	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-G03	37_SC7	LK5-G03_37_SC7	0.19937403625731248	-0.016441865261878894	DFEs/LK5-G03_37_SC7_dfe.png	0.378863156977043;0.4087396150943541;0.05530194014435019;0.19541218103558777;0.8956225601917729;0.7818861333363009	0.9743588574734287;0.9550415976633462;0.3061108197349355;0.06981492835744119;0.21035483411876876;0.09940576091165454	0.274749406894138;0.24544147205545302;0.20658421390277298;0.21097591849602698;0.19937403625731248;0.107284640641059	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-H12	30_SC3	LK5-H12_30_SC3	0.17338969909837398	0.0003641712421610121	DFEs/LK5-H12_30_SC3_dfe.png	0.08431341345625631;0.470563764341137;0.8232134866999047;0.10635214588634534;0.8134674200779736;0.541877693237532	0.8208151290478747;0.5908133597904047;0.6624780050782201;0.4183913980359293;0.23430353492296052;0.12801181789937444	0.30538582199201403;0.29486916866622004;0.29706542240377654;0.24724481366018453;0.1508786580310505;0.17338969909837398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-H12	30_SC5	LK5-H12_30_SC5	0.29706542240377654	0.0028405807774245125	DFEs/LK5-H12_30_SC5_dfe.png	0.8211906570546671;0.9268868685640779;0.30376506084247;0.06936412386553303;0.3511957038348589;0.3986149089378086	0.6916045865844775;0.847689012341296;0.700153384110381;0.13849347263388778;0.6265109975423513;0.41431572753248136	0.30538582199201403;0.29486916866622004;0.29706542240377654;0.24724481366018453;0.1508786580310505;0.17338969909837398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-H12	30_SC7	LK5-H12_30_SC7	0.24724481366018453	-0.007945113676179437	DFEs/LK5-H12_30_SC7_dfe.png	0.6082841639710085;0.3502995507645186;0.37777920247946106;0.7052872921458335;0.8981642351765644;0.0010919412755489022	0.8909434016555848;0.9142532143064689;0.20152174666940303;0.5562020996187483;0.7234478191273012;0.566645021860783	0.30538582199201403;0.29486916866622004;0.29706542240377654;0.24724481366018453;0.1508786580310505;0.17338969909837398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-H12	37_SC3	LK5-H12_37_SC3	0.29486916866622004	-0.0129427145629304	DFEs/LK5-H12_37_SC3_dfe.png	0.25917824653979504;0.06944710621378303;0.017772831450550863;0.8527767615017167;0.6280856090837714;0.9023884752276844	0.522021152475463;0.00786139650480877;0.548032101378604;0.5318376084913994;0.19702424893436343;0.3010721738564123	0.30538582199201403;0.29486916866622004;0.29706542240377654;0.24724481366018453;0.1508786580310505;0.17338969909837398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-H12	37_SC5	LK5-H12_37_SC5	0.30538582199201403	-0.013593169166499218	DFEs/LK5-H12_37_SC5_dfe.png	0.2625295803493104;0.14668697538782705;0.93425075264478;0.5283955021937524;0.04865810437853202;0.2601980316113015	0.22870891455022757;0.8218486013077092;0.3409702813435117;0.311669825700859;0.32976091774579186;0.043700504788808714	0.30538582199201403;0.29486916866622004;0.29706542240377654;0.24724481366018453;0.1508786580310505;0.17338969909837398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK5-H12	37_SC7	LK5-H12_37_SC7	0.1508786580310505	-0.014330919034563279	DFEs/LK5-H12_37_SC7_dfe.png	0.5386578280261473;0.5647532171501954;0.20669758535503346;0.3557340616231457;0.1432096759340734;0.12533340123819936	0.7777212224605881;0.5593672253456216;0.013525411322585112;0.17938467351305354;0.27293230376053945;0.689547459137063	0.30538582199201403;0.29486916866622004;0.29706542240377654;0.24724481366018453;0.1508786580310505;0.17338969909837398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-A05	30_SC3	LK6-A05_30_SC3	0.1926990669151425	-0.003844715574322604	DFEs/LK6-A05_30_SC3_dfe.png	0.8610508324056209;0.5398588415677448;0.1223476439128316;0.15145350022530613;0.6763164209942246;0.3033093988108414	0.8009767582777279;0.9980570289983676;0.4787270583164449;0.004449846000284752;0.5382922077302902;0.18216478453559615	0.31486885344588955;0.2893701255202045;0.3054006129221635;0.24335815189964852;0.27554696939663403;0.1926990669151425	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-A05	30_SC5	LK6-A05_30_SC5	0.3054006129221635	0.004654856052125091	DFEs/LK6-A05_30_SC5_dfe.png	0.3020925910423975;0.3237599392242657;0.5738044374749024;0.3331187497884315;0.5973941881011468;0.7969540497661104	0.47016816412917095;0.7245168948502236;0.17053673472387243;0.9208181788273815;0.508064076180896;0.8583081080345133	0.31486885344588955;0.2893701255202045;0.3054006129221635;0.24335815189964852;0.27554696939663403;0.1926990669151425	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-A05	30_SC7	LK6-A05_30_SC7	0.24335815189964852	-0.0054114705752724545	DFEs/LK6-A05_30_SC7_dfe.png	0.23123985427677274;0.14296574406256635;0.32111515025836646;0.044735570529934265;0.9509913394499463;0.8463142565183833	0.006824435904053905;0.7042776045171121;0.9866528390536875;0.7631222483919039;0.45978199159269817;0.2996072104278774	0.31486885344588955;0.2893701255202045;0.3054006129221635;0.24335815189964852;0.27554696939663403;0.1926990669151425	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-A05	37_SC3	LK6-A05_37_SC3	0.2893701255202045	-0.013603626079636659	DFEs/LK6-A05_37_SC3_dfe.png	0.9928855757604619;0.794373818891425;0.49107936988951584;0.9802290571333763;0.989217692003222;0.47665252401861724	0.5854573531500701;0.7211832738949125;0.5190364524938635;0.14857483787836756;0.6226834385059279;0.33949837437780983	0.31486885344588955;0.2893701255202045;0.3054006129221635;0.24335815189964852;0.27554696939663403;0.1926990669151425	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-A05	37_SC5	LK6-A05_37_SC5	0.31486885344588955	-0.01589902265594106	DFEs/LK6-A05_37_SC5_dfe.png	0.2053870625976435;0.14888872777743523;0.7944218216279126;0.339483097839688;0.5257429807725291;0.16526456653209542	0.8618214269532358;0.8395907894055764;0.25092088951575364;0.6979254762557555;0.7109923695396828;0.9306696824269391	0.31486885344588955;0.2893701255202045;0.3054006129221635;0.24335815189964852;0.27554696939663403;0.1926990669151425	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-A05	37_SC7	LK6-A05_37_SC7	0.27554696939663403	-0.025120326070283472	DFEs/LK6-A05_37_SC7_dfe.png	0.9936451125224234;0.14879412112568324;0.2775547572569079;0.8134743416712312;0.5421657533579636;0.6329892311102481	0.15477061383084711;0.8164886091916905;0.24476124840016644;0.29129430336972684;0.38338260218514897;0.7446684113547157	0.31486885344588955;0.2893701255202045;0.3054006129221635;0.24335815189964852;0.27554696939663403;0.1926990669151425	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B07	30_SC3	LK6-B07_30_SC3	0.12901032408805002	0.025510550548352582	DFEs/LK6-B07_30_SC3_dfe.png	0.539483685650235;0.7519448206122573;0.823230085063767;0.03064601099858555;0.015505408603520565;0.2019104503596001	0.37838201507440905;0.4528093103430917;0.12593860420774683;0.23379997670870978;0.28040349707915724;0.442727137723387	0.30248125216030153;0.269309387265967;0.2439882388197865;0.1823897564825445;0.16477005244663748;0.12901032408805002	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B07	30_SC5	LK6-B07_30_SC5	0.2439882388197865	0.025166522312964547	DFEs/LK6-B07_30_SC5_dfe.png	0.22445598655850973;0.3051493560410736;0.4839216946313918;0.7904157219508814;0.20100313833408845;0.7607067845956811	0.8813927749911651;0.35936756462813657;0.6298485209672634;0.6217111919293953;0.25630380224097915;0.2754319588262264	0.30248125216030153;0.269309387265967;0.2439882388197865;0.1823897564825445;0.16477005244663748;0.12901032408805002	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B07	30_SC7	LK6-B07_30_SC7	0.1823897564825445	0.005451070376739095	DFEs/LK6-B07_30_SC7_dfe.png	0.07373453484261583;0.20281172115076684;0.8309724877763492;0.28193031981319816;0.808635556698722;0.6813367341490583	0.08049630356676507;0.22477581395951296;0.2005795637571144;0.7910978335086307;0.9802788173569629;0.8187595795674949	0.30248125216030153;0.269309387265967;0.2439882388197865;0.1823897564825445;0.16477005244663748;0.12901032408805002	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B07	37_SC3	LK6-B07_37_SC3	0.269309387265967	0.00141116009542346	DFEs/LK6-B07_37_SC3_dfe.png	0.5360766642552177;0.3031698073875272;0.7540256291199092;0.7832175627286982;0.4969622478373328;0.1579843407828624	0.39765922924443653;0.2109168670277053;0.4651325415207469;0.5678457643165807;0.3819698614385748;0.08422325829221033	0.30248125216030153;0.269309387265967;0.2439882388197865;0.1823897564825445;0.16477005244663748;0.12901032408805002	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B07	37_SC5	LK6-B07_37_SC5	0.30248125216030153	-0.0023221678756077334	DFEs/LK6-B07_37_SC5_dfe.png	0.0903859660417734;0.8717360463291317;0.3172581347792218;0.2896569210232822;0.7899642371697131;0.8089809841371611	0.44140077048967263;0.8041662950407468;0.1619917175352864;0.44084152747997973;0.6005851854955855;0.17031719268123025	0.30248125216030153;0.269309387265967;0.2439882388197865;0.1823897564825445;0.16477005244663748;0.12901032408805002	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B07	37_SC7	LK6-B07_37_SC7	0.16477005244663748	0.032901263538659666	DFEs/LK6-B07_37_SC7_dfe.png	0.7504027160395951;0.7292759011400403;0.3483726873278583;0.77244156969145;0.17532901396330725;0.9024298094448234	0.5653379056969328;0.12485917590853635;0.8195028635262526;0.13263460375915537;0.9186317690819289;0.6990538069375333	0.30248125216030153;0.269309387265967;0.2439882388197865;0.1823897564825445;0.16477005244663748;0.12901032408805002	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B10	30_SC3	LK6-B10_30_SC3	0.1934520840002975	0.0016429066657411811	DFEs/LK6-B10_30_SC3_dfe.png	0.5785925196347227;0.652748466506198;0.12854204530018198;0.24818058862582326;0.26289092884024945;0.4620023326444297	0.558271349535528;0.554304257016375;0.4254380077253792;0.7901729827849936;0.807356875616675;0.39321770653193033	0.3202920890430485;0.291844468662134;0.21149300277958202;0.201468453501652;0.0918577049343537;0.1934520840002975	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B10	30_SC5	LK6-B10_30_SC5	0.21149300277958202	0.010111409580996539	DFEs/LK6-B10_30_SC5_dfe.png	0.8888241839203224;0.6491894152438391;0.8744060496060108;0.2919338437405512;0.509004899961542;0.020728414863891098	0.882116247434044;0.2921760370155967;0.9411615619916578;0.4724489343986664;0.6717852931023753;0.059241642218430535	0.3202920890430485;0.291844468662134;0.21149300277958202;0.201468453501652;0.0918577049343537;0.1934520840002975	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B10	30_SC7	LK6-B10_30_SC7	0.201468453501652	-0.004333942063851066	DFEs/LK6-B10_30_SC7_dfe.png	0.35833340329330854;0.3417495429718559;0.16133716288157252;0.681978555881441;0.8289197218459579;0.26350773826250806	0.8851273316562839;0.13058479287687086;0.936998993130202;0.9116939594705797;0.13589729064690592;0.3475905311819272	0.3202920890430485;0.291844468662134;0.21149300277958202;0.201468453501652;0.0918577049343537;0.1934520840002975	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B10	37_SC3	LK6-B10_37_SC3	0.291844468662134	-0.012913844711481649	DFEs/LK6-B10_37_SC3_dfe.png	0.12437239642475417;0.7766226576109048;0.9776777048444415;0.5426254459746921;0.7578946263717725;0.20273225950207296	0.8018480791898269;0.7860701151395117;0.15890438411913999;0.6060648749337026;0.6927017121545425;0.2107633133505774	0.3202920890430485;0.291844468662134;0.21149300277958202;0.201468453501652;0.0918577049343537;0.1934520840002975	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B10	37_SC5	LK6-B10_37_SC5	0.3202920890430485	-0.01632965523519882	DFEs/LK6-B10_37_SC5_dfe.png	0.40972979507362095;0.6597384748722552;0.2583101069115794;0.3879222011658344;0.6959171165535672;0.023640636856510855	0.06678437783447688;0.3465683032083462;0.3413825140782555;0.4952958506179156;0.08788105325748163;0.8061178324845053	0.3202920890430485;0.291844468662134;0.21149300277958202;0.201468453501652;0.0918577049343537;0.1934520840002975	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-B10	37_SC7	LK6-B10_37_SC7	0.0918577049343537	0.017658092857201844	DFEs/LK6-B10_37_SC7_dfe.png	0.7500393524699214;0.07865527070154632;0.7663937820594714;0.7015022311200393;0.9073870291476188;0.2850201791344469	0.6872479772145047;0.6547778025959174;0.8704103915365354;0.5728447623022279;0.717213030845034;0.8825453832268818	0.3202920890430485;0.291844468662134;0.21149300277958202;0.201468453501652;0.0918577049343537;0.1934520840002975	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D06	30_SC3	LK6-D06_30_SC3	0.132635351269398	0.013900281871794587	DFEs/LK6-D06_30_SC3_dfe.png	0.7236408495499154;0.5488669967375679;0.2877196019222994;0.5144079561448023;0.09169365623073766;0.9002820573142825	0.8242984168459961;0.2598088893332604;0.46300007776311447;0.2008759446544599;0.5048405291763985;0.40931036789179376	0.24372646175974053;0.20728234205966298;0.1989759918324915;0.1900266801924565;0.10080673631076525;0.132635351269398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D06	30_SC5	LK6-D06_30_SC5	0.1989759918324915	0.023468890554343896	DFEs/LK6-D06_30_SC5_dfe.png	0.9778418258575814;0.9489731984278615;0.03772443699865291;0.36126766689571366;0.8952116623119039;0.9058290652189117	0.19311559075756535;0.08984463050114744;0.7633119716911906;0.9230337459666401;0.2375378340022556;0.31598135474388345	0.24372646175974053;0.20728234205966298;0.1989759918324915;0.1900266801924565;0.10080673631076525;0.132635351269398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D06	30_SC7	LK6-D06_30_SC7	0.1900266801924565	-0.0018465905737160622	DFEs/LK6-D06_30_SC7_dfe.png	0.9448907532490065;0.7840409239752976;0.9158220091051084;0.27291753757058146;0.3017215526027479;0.07301928676944391	0.1403294429021884;0.38401737865128127;0.11126771281840364;0.9723729524663681;0.5243834764834842;0.038756393531864775	0.24372646175974053;0.20728234205966298;0.1989759918324915;0.1900266801924565;0.10080673631076525;0.132635351269398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D06	37_SC3	LK6-D06_37_SC3	0.20728234205966298	0.008609227382919929	DFEs/LK6-D06_37_SC3_dfe.png	0.9340735520780503;0.5347200319282891;0.9909746139534199;0.31399884056419225;0.7662928321990763;0.1094759242264367	0.22154338379348482;0.5350850484729335;0.4357049137008857;0.01782391677744466;0.2812615189738604;0.5933577893898776	0.24372646175974053;0.20728234205966298;0.1989759918324915;0.1900266801924565;0.10080673631076525;0.132635351269398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D06	37_SC5	LK6-D06_37_SC5	0.24372646175974053	0.0018974576626491113	DFEs/LK6-D06_37_SC5_dfe.png	0.1394757637938021;0.5293651398535923;0.6236254505945598;0.06099337417742201;0.47185349186726855;0.23381045597350225	0.648828176141742;0.06767165244738682;0.8878156056030033;0.0770760044844544;0.6231296067342057;0.08759188011245778	0.24372646175974053;0.20728234205966298;0.1989759918324915;0.1900266801924565;0.10080673631076525;0.132635351269398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D06	37_SC7	LK6-D06_37_SC7	0.10080673631076525	0.013338666068089535	DFEs/LK6-D06_37_SC7_dfe.png	0.11364990255867746;0.2883244925578178;0.8707582256022419;0.6798411931202969;0.297492633008673;0.16199732469974726	0.8682448798111786;0.5624261445255194;0.4169181064661741;0.817800589679276;0.7297046475187755;0.5054674879045727	0.24372646175974053;0.20728234205966298;0.1989759918324915;0.1900266801924565;0.10080673631076525;0.132635351269398	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D07	30_SC3	LK6-D07_30_SC3	0.1557849176364315	0.017416466572523073	DFEs/LK6-D07_30_SC3_dfe.png	0.31155187529622674;0.4864723680312072;0.48101225290735117;0.022283457374399407;0.29956449010374686;0.6419304868085904	0.18624916809032066;0.8843612224076515;0.023086778887541293;0.12802842628112288;0.10653838471228116;0.6836341655326078	0.2480919431808725;0.228615679114282;0.3099085002157785;0.26176675954018047;0.236099704542919;0.1557849176364315	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D07	30_SC5	LK6-D07_30_SC5	0.3099085002157785	0.004988412691224737	DFEs/LK6-D07_30_SC5_dfe.png	0.21338264215494895;0.5998701063932682;0.7606700094451977;0.45071795433628115;0.3842897615858696;0.7133545684011496	0.8108064613103397;0.14551887972464572;0.909881539186724;0.1964337506309266;0.4007835106196276;0.27519810811502277	0.2480919431808725;0.228615679114282;0.3099085002157785;0.26176675954018047;0.236099704542919;0.1557849176364315	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D07	30_SC7	LK6-D07_30_SC7	0.26176675954018047	-0.003221062716661725	DFEs/LK6-D07_30_SC7_dfe.png	0.5033979441703034;0.6260989122622166;0.45591743875844293;0.6990205761390773;0.8416858197268782;0.6375456165697942	0.6628086157226214;0.26145122436486057;0.5942879544313153;0.023846529955731666;0.5271586597733781;0.8715895653939788	0.2480919431808725;0.228615679114282;0.3099085002157785;0.26176675954018047;0.236099704542919;0.1557849176364315	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D07	37_SC3	LK6-D07_37_SC3	0.228615679114282	0.014989908877380718	DFEs/LK6-D07_37_SC3_dfe.png	0.7383953948248115;0.422523995128149;0.009290526835004198;0.6420183844800947;0.5796742587255922;0.07873478645215859	0.49678148402766475;0.4547445094461714;0.9210049081271989;0.8484955167151671;0.09860553857135557;0.18895917351518765	0.2480919431808725;0.228615679114282;0.3099085002157785;0.26176675954018047;0.236099704542919;0.1557849176364315	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D07	37_SC5	LK6-D07_37_SC5	0.2480919431808725	0.011710747470884032	DFEs/LK6-D07_37_SC5_dfe.png	0.23115621185979962;0.1171662896205794;0.04529148419993101;0.6905743334548728;0.4407645399622476;0.3796377911484574	0.9584203926518725;0.40782352473868566;0.6107469239435647;0.38668036436743547;0.31243307761165506;0.037263894987685786	0.2480919431808725;0.228615679114282;0.3099085002157785;0.26176675954018047;0.236099704542919;0.1557849176364315	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
LK6-D07	37_SC7	LK6-D07_37_SC7	0.236099704542919	0.00895354669847636	DFEs/LK6-D07_37_SC7_dfe.png	0.6063921524997364;0.9885506243153552;0.038498082878540174;0.3238452996465241;0.32190225158444785;0.7568386919582044	0.05943964724863127;0.8178717492857864;0.033869646251223684;0.09253515218058272;0.8006272826176454;0.6931880965352909	0.2480919431808725;0.228615679114282;0.3099085002157785;0.26176675954018047;0.236099704542919;0.1557849176364315	37_SC5;37_SC3;30_SC5;30_SC7;37_SC7;30_SC3
